date,district,rainfall_mm,river_gauge_m,danger_gauge_m,gauge_exceed,population_density,road_accessibility_index,distance_to_coast_km,past_incident_30d,lat,lon,relief_kits_demand,rainfall_lag1,gauge_lag1,rainfall_lag3,gauge_lag3,rainfall_lag7,gauge_lag7,rainfall_lag14,gauge_lag14,rainfall_roll3,demand_roll3,rainfall_roll7,demand_roll7,rainfall_roll14,demand_roll14,rainfall_roll30,demand_roll30,gauge_trend_7,doy,sin_doy,cos_doy,is_monsoon,is_cyclone_season,district_cat
2023-05-09,Jagatsinghpur,2.5,0.81,5.2,0.0,689,0.45,6,0,20.25,86.17,91,0.5,0.78,8.2,0.79,0.4,0.55,5.8,0.64,6.200000000000036,92.33333333333333,24.400000000000013,99.85714285714286,36.199999999999996,95.14285714285714,91.3,99.23333333333333,0.26,129,0.7971015927871943,-0.6038452208771035,0,0,Jagatsinghpur
2023-05-10,Jagatsinghpur,0.2,0.75,5.2,0.0,689,0.45,6,0,20.25,86.17,98,2.5,0.81,3.2,0.82,4.3,0.56,1.5,0.58,3.2000000000000357,92.66666666666667,20.300000000000015,99.0,34.9,96.28571428571429,88.1,98.93333333333334,0.18999999999999995,130,0.7865965660866021,-0.6174672802835514,0,0,Jagatsinghpur
2023-05-11,Jagatsinghpur,0.6,0.72,5.2,0.0,689,0.45,6,0,20.25,86.17,90,0.2,0.75,0.5,0.78,4.8,0.63,3.4,0.63,3.3000000000000353,93.0,16.100000000000016,97.85714285714286,32.1,95.92857142857143,86.5,98.36666666666666,0.08999999999999997,131,0.7758587728069828,-0.6309066211876704,0,0,Jagatsinghpur
2023-05-12,Jagatsinghpur,3.4,0.73,5.2,0.0,689,0.45,6,0,20.25,86.17,106,0.6,0.72,2.5,0.81,0.9,0.68,0.2,0.6,4.200000000000036,98.0,18.600000000000016,98.71428571428571,35.3,98.57142857142857,64.7,95.63333333333334,0.04999999999999993,132,0.7648913904341226,-0.6441592666722685,0,0,Jagatsinghpur
2023-05-13,Jagatsinghpur,7.2,0.83,5.2,0.0,689,0.45,6,0,20.25,86.17,93,3.4,0.73,0.2,0.75,8.2,0.79,1.3,0.6,11.200000000000035,96.33333333333333,17.600000000000016,94.85714285714286,41.199999999999996,98.64285714285714,69.9,95.36666666666666,0.039999999999999925,133,0.753697664392914,-0.6572212950663319,0,0,Jagatsinghpur
2023-05-14,Jagatsinghpur,1.6,0.74,5.2,0.0,689,0.45,6,0,20.25,86.17,94,7.2,0.83,0.6,0.72,3.2,0.82,2.5,0.61,12.200000000000037,97.66666666666667,16.000000000000014,94.42857142857143,40.3,98.28571428571429,70.3,95.0,-0.07999999999999996,134,0.742280907086982,-0.6700888411055113,0,0,Jagatsinghpur
2023-05-15,Jagatsinghpur,0.3,0.67,5.2,0.0,689,0.45,6,0,20.25,86.17,91,1.6,0.74,3.4,0.73,0.5,0.78,2.5,0.66,9.100000000000035,92.66666666666667,15.800000000000015,94.71428571428571,38.099999999999994,97.64285714285714,69.6,94.76666666666667,-0.10999999999999999,135,0.7306444969184916,-0.6827580970759147,0,0,Jagatsinghpur
2023-05-16,Jagatsinghpur,4.5,0.7,5.2,0.0,689,0.45,6,0,20.25,86.17,93,0.3,0.67,7.2,0.83,2.5,0.81,0.4,0.55,6.400000000000036,92.66666666666667,17.800000000000015,95.0,42.199999999999996,97.42857142857143,72.0,95.3,-0.1100000000000001,136,0.7187918772884232,-0.6952253139408722,0,0,Jagatsinghpur
2023-05-17,Jagatsinghpur,4.9,0.78,5.2,0.0,689,0.45,6,0,20.25,86.17,97,4.5,0.7,1.6,0.74,0.2,0.75,4.3,0.56,9.700000000000037,93.66666666666667,22.500000000000018,94.85714285714286,42.800000000000004,96.92857142857143,75.3,95.53333333333333,0.030000000000000027,137,0.7067265555776158,-0.7074868024503348,0,0,Jagatsinghpur
2023-05-18,Jagatsinghpur,2.1,0.78,5.2,0.0,689,0.45,6,0,20.25,86.17,100,4.9,0.78,0.3,0.67,0.6,0.72,4.8,0.63,11.500000000000036,96.66666666666667,24.000000000000014,96.28571428571429,40.099999999999994,97.07142857142857,77.19999999999999,95.56666666666666,0.06000000000000005,138,0.6944521021088763,-0.719538934232584,0,0,Jagatsinghpur
2023-05-19,Jagatsinghpur,4.9,0.85,5.2,0.0,689,0.45,6,0,20.25,86.17,108,2.1,0.78,4.5,0.7,3.4,0.73,0.9,0.68,11.900000000000036,101.66666666666667,25.500000000000018,96.57142857142857,44.1,97.64285714285714,79.0,96.03333333333333,0.12,139,0.6819721490904629,-0.7313781428679254,0,0,Jagatsinghpur
2023-05-20,Jagatsinghpur,5.7,0.95,5.2,0.0,689,0.45,6,0,20.25,86.17,108,4.9,0.85,4.9,0.78,7.2,0.83,8.2,0.79,12.700000000000035,105.33333333333333,24.000000000000014,98.71428571428571,41.6,96.78571428571429,81.3,96.0,0.12,140,0.6692903895412567,-0.7430009249440493,0,0,Jagatsinghpur
2023-05-21,Jagatsinghpur,8.6,1.07,5.2,0.0,689,0.45,6,0,20.25,86.17,127,5.7,0.95,2.1,0.78,1.6,0.74,3.2,0.82,19.20000000000004,114.33333333333333,31.000000000000018,103.42857142857143,47.0,98.92857142857143,89.5,97.06666666666666,0.33000000000000007,141,0.6564105761979381,-0.7544038410927472,0,0,Jagatsinghpur
2023-05-22,Jagatsinghpur,2.3,1.07,5.2,0.0,689,0.45,6,0,20.25,86.17,99,8.6,1.07,4.9,0.85,0.3,0.67,0.5,0.78,16.600000000000037,111.33333333333333,33.000000000000014,104.57142857142857,48.8,99.64285714285714,90.6,96.86666666666666,0.4,142,0.6433365204044917,-0.765583517007675,0,0,Jagatsinghpur
2023-05-23,Jagatsinghpur,19.4,1.39,5.2,0.0,689,0.45,6,0,20.25,86.17,166,2.3,1.07,5.7,0.95,4.5,0.7,2.5,0.81,30.300000000000036,130.66666666666666,47.90000000000002,115.0,65.7,105.0,109.6,99.53333333333333,0.69,143,0.6300720909843687,-0.7765366444428655,0,0,Jagatsinghpur
2023-05-24,Jagatsinghpur,3.9,1.38,5.2,0.0,689,0.45,6,0,20.25,86.17,93,19.4,1.39,8.6,1.07,4.9,0.78,0.2,0.75,25.600000000000033,119.33333333333333,46.90000000000002,114.42857142857143,69.39999999999999,104.64285714285714,111.60000000000001,99.96666666666667,0.5999999999999999,144,0.6166212130956382,-0.7872599821916922,0,0,Jagatsinghpur
2023-05-25,Jagatsinghpur,10.8,1.55,5.2,0.0,689,0.45,6,0,20.25,86.17,124,3.9,1.38,2.3,1.07,2.1,0.78,0.6,0.72,34.10000000000004,127.66666666666667,55.600000000000016,117.85714285714286,79.60000000000001,107.07142857142857,116.60000000000001,100.63333333333334,0.77,145,0.6029878670694714,-0.7977503570459932,0,0,Jagatsinghpur
2023-05-26,Jagatsinghpur,9.1,1.6,5.2,0.0,689,0.45,6,0,20.25,86.17,118,10.8,1.55,19.4,1.39,4.9,0.85,3.4,0.73,23.800000000000036,111.66666666666667,59.80000000000002,119.28571428571429,85.3,107.92857142857143,124.2,101.83333333333333,0.7500000000000001,146,0.5891760872322963,-0.8080046647350754,0,0,Jagatsinghpur
2023-05-27,Jagatsinghpur,6.6,1.58,5.2,0.0,689,0.45,6,0,20.25,86.17,98,9.1,1.6,3.9,1.38,5.7,0.95,7.2,0.83,26.500000000000036,113.33333333333333,60.70000000000002,117.85714285714286,84.69999999999999,108.28571428571429,127.4,101.93333333333334,0.6300000000000001,147,0.5751899607119775,-0.8180198708443175,0,0,Jagatsinghpur
2023-05-28,Jagatsinghpur,4.3,1.49,5.2,0.0,689,0.45,6,0,20.25,86.17,116,6.6,1.58,10.8,1.55,8.6,1.07,1.6,0.74,20.000000000000036,110.66666666666667,56.40000000000001,116.28571428571429,87.4,109.85714285714286,131.5,103.5,0.41999999999999993,148,0.5610336262283677,-0.8277930117131022,0,0,Jagatsinghpur
2023-05-29,Jagatsinghpur,5.4,1.51,5.2,0.0,689,0.45,6,0,20.25,86.17,101,4.3,1.49,9.1,1.6,2.3,1.07,0.3,0.67,16.300000000000036,105.0,59.500000000000014,116.57142857142857,92.5,110.57142857142857,135.6,103.8,0.43999999999999995,149,0.5467112728685939,-0.8373211953118121,0,0,Jagatsinghpur
2023-05-30,Jagatsinghpur,33.9,2.06,5.2,0.0,689,0.45,6,0,20.25,86.17,201,5.4,1.51,6.6,1.58,19.4,1.39,4.5,0.7,43.60000000000004,139.33333333333334,74.0,121.57142857142857,121.9,118.28571428571429,167.0,107.2,0.6700000000000002,150,0.5322271388474397,-0.8466016020976267,0,0,Jagatsinghpur
2023-05-31,Jagatsinghpur,12.0,2.13,5.2,0.0,689,0.45,6,0,20.25,86.17,121,33.9,2.06,4.3,1.49,3.9,1.38,4.9,0.78,51.30000000000004,141.0,82.10000000000002,125.57142857142857,129.0,120.0,176.5,107.9,0.75,151,0.5175855102531889,-0.8556314858488706,0,0,Jagatsinghpur
2023-06-01,Jagatsinghpur,4.6,2.02,5.2,0.0,689,0.45,6,0,20.25,86.17,112,12.0,2.13,5.4,1.51,10.8,1.55,2.1,0.78,50.500000000000036,144.66666666666666,75.9,123.85714285714286,131.5,120.85714285714286,180.70000000000002,108.43333333333334,0.47,152,0.5027907197793043,-0.8644081744776648,1,0,Jagatsinghpur
2023-06-02,Jagatsinghpur,25.7,2.33,5.2,0.0,689,0.45,6,0,20.25,86.17,166,4.6,2.02,33.9,2.06,9.1,1.6,4.9,0.85,42.30000000000003,133.0,92.5,130.71428571428572,152.29999999999998,125.0,202.1,110.5,0.73,153,0.4878471454423119,-0.8729290708206411,1,0,Jagatsinghpur
2023-06-03,Jagatsinghpur,2.5,2.21,5.2,0.0,689,0.45,6,0,20.25,86.17,94,25.7,2.33,12.0,2.13,6.6,1.58,5.7,0.95,32.80000000000003,124.0,88.4,130.14285714285714,149.1,124.0,199.8,110.36666666666666,0.6299999999999999,154,0.47275920928627757,-0.881191653407483,1,0,Jagatsinghpur
2023-06-04,Jagatsinghpur,26.2,2.54,5.2,0.0,689,0.45,6,0,20.25,86.17,171,2.5,2.21,4.6,2.02,4.3,1.49,8.6,1.07,54.400000000000034,143.66666666666666,110.3,138.0,166.70000000000002,127.14285714285714,225.1,112.73333333333333,1.05,155,0.4575313760742512,-0.8891934772070711,1,0,Jagatsinghpur
2023-06-05,Jagatsinghpur,8.5,2.52,5.2,0.0,689,0.45,6,0,20.25,86.17,116,26.2,2.54,25.7,2.33,5.4,1.51,2.3,1.07,37.20000000000003,127.0,113.4,140.14285714285714,172.9,128.35714285714286,225.39999999999998,112.6,1.01,156,0.44216815196707204,-0.8969321743510065,1,0,Jagatsinghpur
2023-06-06,Jagatsinghpur,12.9,2.61,5.2,0.0,689,0.45,6,0,20.25,86.17,123,8.5,2.52,2.5,2.21,33.9,2.06,19.4,1.39,47.60000000000004,136.66666666666666,92.4,129.0,166.39999999999998,125.28571428571429,235.1,113.46666666666667,0.5499999999999998,157,0.42667408318992467,-0.9044054548343001,1,0,Jagatsinghpur
2023-06-07,Jagatsinghpur,4.9,2.52,5.2,0.0,689,0.45,6,0,20.25,86.17,97,12.9,2.61,26.2,2.54,12.0,2.13,3.9,1.38,26.300000000000036,112.0,85.30000000000001,125.57142857142857,167.39999999999998,125.57142857142857,239.5,113.73333333333333,0.3900000000000001,158,0.4110537546870351,-0.9116111071930239,1,0,Jagatsinghpur
2023-06-08,Jagatsinghpur,9.7,2.53,5.2,0.0,689,0.45,6,0,20.25,86.17,113,4.9,2.52,8.5,2.52,4.6,2.02,10.8,1.55,27.500000000000036,111.0,90.4,125.71428571428571,166.3,124.78571428571429,246.7,114.46666666666667,0.5099999999999998,159,0.3953117887649151,-0.9185469991587165,1,0,Jagatsinghpur
2023-06-09,Jagatsinghpur,1.5,2.35,5.2,0.0,689,0.45,6,0,20.25,86.17,91,9.7,2.53,12.9,2.61,25.7,2.33,9.1,1.6,16.100000000000037,100.33333333333333,66.20000000000002,115.0,158.7,122.85714285714286,248.0,114.23333333333333,0.020000000000000018,160,0.37945284372454435,-0.925211078289358,1,0,Jagatsinghpur
2023-06-10,Jagatsinghpur,17.4,2.47,5.2,0.0,689,0.45,6,0,20.25,86.17,146,1.5,2.35,4.9,2.52,2.5,2.21,6.6,1.58,28.600000000000037,116.66666666666667,81.10000000000001,122.42857142857143,169.49999999999997,126.28571428571429,264.8,116.1,0.26000000000000023,161,0.36348161248290634,-0.9316013725767187,1,0,Jagatsinghpur
2023-06-11,Jagatsinghpur,1.3,2.25,5.2,0.0,689,0.45,6,0,20.25,86.17,89,17.4,2.47,9.7,2.53,26.2,2.54,4.3,1.49,20.20000000000004,108.66666666666667,56.20000000000001,110.71428571428571,166.5,124.35714285714286,262.7,115.53333333333333,-0.29000000000000004,162,0.3474028211842774,-0.9377159910299093,1,0,Jagatsinghpur
2023-06-12,Jagatsinghpur,2.7,2.11,5.2,0.0,689,0.45,6,0,20.25,86.17,88,1.3,2.25,1.5,2.35,8.5,2.52,5.4,1.51,21.400000000000038,107.66666666666667,50.40000000000002,106.71428571428571,163.79999999999998,123.42857142857143,258.2,115.36666666666666,-0.41000000000000014,163,0.3312212278016865,-0.9435531242349544,1,0,Jagatsinghpur
2023-06-13,Jagatsinghpur,19.9,2.31,5.2,0.0,689,0.45,6,0,20.25,86.17,136,2.7,2.11,17.4,2.47,12.9,2.61,33.9,2.06,23.900000000000038,104.33333333333333,57.400000000000006,108.57142857142857,149.79999999999998,118.78571428571429,276.49999999999994,116.76666666666667,-0.2999999999999998,164,0.31494162072895193,-0.9491110448902284,1,0,Jagatsinghpur
2023-06-14,Jagatsinghpur,16.1,2.44,5.2,0.0,689,0.45,6,0,20.25,86.17,129,19.9,2.31,1.3,2.25,4.9,2.52,12.0,2.13,38.70000000000004,117.66666666666667,68.60000000000001,113.14285714285714,153.89999999999998,119.35714285714286,292.3,118.03333333333333,-0.08000000000000007,165,0.2985688173637202,-0.9543881083175908,1,0,Jagatsinghpur
2023-06-15,Jagatsinghpur,2.6,2.3,5.2,0.0,689,0.45,6,0,20.25,86.17,99,16.1,2.44,2.7,2.11,9.7,2.53,4.6,2.02,38.600000000000044,121.33333333333333,61.50000000000001,111.14285714285714,151.9,118.42857142857143,290.40000000000003,118.23333333333333,-0.22999999999999998,166,0.2821076626819194,-0.9593827529490743,1,0,Jagatsinghpur
2023-06-16,Jagatsinghpur,10.2,2.32,5.2,0.0,689,0.45,6,0,20.25,86.17,129,2.6,2.3,19.9,2.31,1.5,2.35,25.7,2.33,28.90000000000004,119.0,70.20000000000002,116.57142857142857,136.4,115.78571428571429,295.7,119.3,-0.03000000000000025,167,0.26556302780405594,-0.9640935007889755,1,0,Jagatsinghpur
2023-06-17,Jagatsinghpur,1.0,2.19,5.2,0.0,689,0.45,6,0,20.25,86.17,83,10.2,2.32,16.1,2.44,17.4,2.47,2.5,2.21,13.800000000000038,103.66666666666667,53.80000000000001,107.57142857142857,134.9,115.0,294.6,118.73333333333333,-0.28000000000000025,168,0.24893980855376657,-0.9685189578512204,1,0,Jagatsinghpur
2023-06-18,Jagatsinghpur,168.4,5.37,5.2,0.1699999999999999,689,0.45,6,1,20.25,86.17,863,1.0,2.19,2.6,2.3,1.3,2.25,26.2,2.54,179.60000000000005,358.3333333333333,220.90000000000003,218.14285714285714,277.1,164.42857142857142,458.1,143.9,3.12,169,0.23224292400907015,-0.9726578145718654,1,0,Jagatsinghpur
2023-06-19,Jagatsinghpur,5.4,5.08,5.2,0.0,689,0.45,6,1,20.25,86.17,124,168.4,5.37,10.2,2.32,2.7,2.11,8.5,2.52,174.80000000000007,356.6666666666667,223.60000000000002,223.28571428571428,274.0,165.0,457.8,144.43333333333334,2.97,170,0.21547731504673012,-0.976508846196619,1,0,Jagatsinghpur
2023-06-20,Jagatsinghpur,7.0,4.78,5.2,0.0,689,0.45,6,1,20.25,86.17,145,5.4,5.08,1.0,2.19,19.9,2.31,12.9,2.61,180.80000000000007,377.3333333333333,210.70000000000002,224.57142857142858,268.1,166.57142857142858,456.2,145.03333333333333,2.47,171,0.19864794288017112,-0.9800709131432666,1,0,Jagatsinghpur
2023-06-21,Jagatsinghpur,36.9,5.17,5.2,0.0,689,0.45,6,1,20.25,86.17,279,7.0,4.78,168.4,5.37,16.1,2.44,4.9,2.52,49.300000000000054,182.66666666666666,231.5,246.0,300.09999999999997,179.57142857142858,490.8,151.03333333333333,2.73,172,0.18175978759137534,-0.9833429613388902,1,0,Jagatsinghpur
2023-06-22,Jagatsinghpur,12.6,5.03,5.2,0.0,689,0.45,6,1,20.25,86.17,159,36.9,5.17,5.4,5.08,2.6,2.3,9.7,2.53,56.50000000000006,194.33333333333334,241.5,254.57142857142858,303.0,182.85714285714286,484.0,150.8,2.7300000000000004,173,0.16481784665719793,-0.9863240225317866,1,0,Jagatsinghpur
2023-06-23,Jagatsinghpur,14.3,4.88,5.2,0.0,689,0.45,6,1,20.25,86.17,162,12.6,5.03,7.0,4.78,10.2,2.32,1.5,2.35,63.800000000000054,200.0,245.6,259.2857142857143,315.8,187.92857142857142,494.40000000000003,153.1,2.56,174,0.14782713347053048,-0.9890132145779883,1,0,Jagatsinghpur
2023-06-24,Jagatsinghpur,7.8,4.63,5.2,0.0,689,0.45,6,1,20.25,86.17,135,14.3,4.88,36.9,5.17,1.0,2.19,17.4,2.47,34.70000000000006,152.0,252.4,266.7142857142857,306.2,187.14285714285714,491.4,153.46666666666667,2.44,175,0.13079267585675922,-0.9914097417023038,1,0,Jagatsinghpur
2023-06-25,Jagatsinghpur,26.8,4.77,5.2,0.0,689,0.45,6,1,20.25,86.17,187,7.8,4.63,12.6,5.03,168.4,5.37,1.3,2.25,48.900000000000055,161.33333333333334,110.8,170.14285714285714,331.7,194.14285714285714,509.09999999999997,155.76666666666668,-0.6000000000000005,176,0.11371951458594969,-0.9935128947338007,1,0,Jagatsinghpur
2023-06-26,Jagatsinghpur,25.6,4.9,5.2,0.0,689,0.45,6,1,20.25,86.17,176,26.8,4.77,14.3,4.88,5.4,5.08,2.7,2.11,60.20000000000006,166.0,131.0,177.57142857142858,354.6,200.42857142857142,528.1,158.36666666666667,-0.17999999999999972,177,0.0966127018812031,-0.9953220513156602,1,0,Jagatsinghpur
2023-06-27,Jagatsinghpur,10.4,4.7,5.2,0.0,689,0.45,6,1,20.25,86.17,122,25.6,4.9,7.8,4.63,7.0,4.78,19.9,2.31,62.800000000000054,161.66666666666666,134.4,174.28571428571428,345.09999999999997,199.42857142857142,534.2,158.56666666666666,-0.08000000000000007,178,0.07947729992362097,-0.9968366760893436,1,0,Jagatsinghpur
2023-06-28,Jagatsinghpur,18.4,4.72,5.2,0.0,689,0.45,6,1,20.25,86.17,170,10.4,4.7,26.8,4.77,36.9,5.17,16.1,2.44,54.400000000000055,156.0,115.9,158.71428571428572,347.40000000000003,202.35714285714286,547.1999999999999,160.86666666666667,-0.4500000000000002,179,0.062318379354325076,-0.998056320853012,1,0,Jagatsinghpur
2023-06-29,Jagatsinghpur,0.8,4.33,5.2,0.0,689,0.45,6,1,20.25,86.17,98,18.4,4.72,25.6,4.9,12.6,5.03,2.6,2.3,29.600000000000055,130.0,104.10000000000001,150.0,345.59999999999997,202.28571428571428,514.1,157.43333333333334,-0.7000000000000002,180,0.04514101777397193,-0.9989806246941579,1,0,Jagatsinghpur
2023-06-30,Jagatsinghpur,43.5,4.85,5.2,0.0,689,0.45,6,1,20.25,86.17,276,0.8,4.33,10.4,4.7,14.3,4.88,10.2,2.32,62.70000000000005,181.33333333333334,133.29999999999998,166.28571428571428,378.9,212.78571428571428,545.6,162.6,-0.03000000000000025,181,0.02795029824021032,-0.999609314096404,1,0,Jagatsinghpur
2023-07-01,Jagatsinghpur,30.8,5.12,5.2,0.0,689,0.45,6,1,20.25,86.17,194,43.5,4.85,18.4,4.72,7.8,4.63,1.0,2.19,75.10000000000005,189.33333333333334,156.29999999999998,174.71428571428572,408.7,220.71428571428572,571.8,165.33333333333334,0.4900000000000002,182,0.01075130776352193,-0.9999422030204416,1,0,Jagatsinghpur
2023-07-02,Jagatsinghpur,11.1,4.9,5.2,0.0,689,0.45,6,1,20.25,86.17,144,30.8,5.12,0.8,4.33,26.8,4.77,168.4,5.37,85.40000000000006,204.66666666666666,140.60000000000002,168.57142857142858,251.4,169.35714285714286,557.2,164.6,0.13000000000000078,183,-0.00645086419810515,-0.9999791929590823,1,0,Jagatsinghpur
2023-07-03,Jagatsinghpur,0.5,4.55,5.2,0.0,689,0.45,6,1,20.25,86.17,97,11.1,4.9,43.5,4.85,25.6,4.9,5.4,5.08,42.400000000000055,145.0,115.49999999999999,157.28571428571428,246.5,167.42857142857142,555.2,164.7,-0.35000000000000053,184,-0.023651127245231586,-0.9997202729664083,1,0,Jagatsinghpur
2023-07-04,Jagatsinghpur,21.2,4.59,5.2,0.0,689,0.45,6,1,20.25,86.17,158,0.5,4.55,30.8,5.12,10.4,4.7,7.0,4.78,32.800000000000054,133.0,126.3,162.42857142857142,260.7,168.35714285714286,550.2,164.26666666666668,-0.11000000000000032,185,-0.04084439154329611,-0.9991655196610109,1,0,Jagatsinghpur
2023-07-05,Jagatsinghpur,22.8,4.67,5.2,0.0,689,0.45,6,1,20.25,86.17,172,21.2,4.59,11.1,4.9,18.4,4.72,36.9,5.17,44.50000000000006,142.33333333333334,130.70000000000002,162.71428571428572,246.60000000000002,160.71428571428572,564.5,166.13333333333333,-0.04999999999999982,186,-0.05802556932878035,-0.9983150972033183,1,0,Jagatsinghpur
2023-07-06,Jagatsinghpur,33.2,4.96,5.2,0.0,689,0.45,6,1,20.25,86.17,210,22.8,4.67,0.5,4.55,0.8,4.33,12.6,5.03,77.20000000000006,180.0,163.1,178.71428571428572,267.2,164.35714285714286,584.8,169.03333333333333,0.6299999999999999,187,-0.07518957641475855,-0.9971692572470178,1,0,Jagatsinghpur
2023-07-07,Jagatsinghpur,4.6,4.67,5.2,0.0,689,0.45,6,1,20.25,86.17,118,33.2,4.96,21.2,4.59,43.5,4.85,14.3,4.88,60.600000000000065,166.66666666666666,124.19999999999999,156.14285714285714,257.5,161.21428571428572,584.5,169.73333333333332,-0.17999999999999972,188,-0.09233133369539122,-0.9957283388645872,1,0,Jagatsinghpur
2023-07-08,Jagatsinghpur,2.8,4.32,5.2,0.0,689,0.45,6,1,20.25,86.17,106,4.6,4.67,22.8,4.67,30.8,5.12,7.8,4.63,40.600000000000065,144.66666666666666,96.2,143.57142857142858,252.5,159.14285714285714,577.6,169.5,-0.7999999999999998,189,-0.10944576864891556,-0.993992768446958,1,0,Jagatsinghpur
2023-07-09,Jagatsinghpur,42.6,4.86,5.2,0.0,689,0.45,6,1,20.25,86.17,237,2.8,4.32,33.2,4.96,11.1,4.9,26.8,4.77,50.000000000000064,153.66666666666666,127.7,156.85714285714286,268.29999999999995,162.71428571428572,618.7,174.36666666666667,-0.040000000000000036,190,-0.12652781683868314,-0.9919630595773397,1,0,Jagatsinghpur
2023-07-10,Jagatsinghpur,41.7,5.28,5.2,0.08,689,0.45,6,2,20.25,86.17,289,42.6,4.86,4.6,4.67,0.5,4.55,25.6,4.9,87.10000000000007,210.66666666666666,168.9,184.28571428571428,284.4,170.78571428571428,643.0,179.13333333333333,0.7300000000000004,191,-0.1435724234118113,-0.9896398128792412,1,0,Jagatsinghpur
2023-07-11,Jagatsinghpur,22.4,5.28,5.2,0.08,689,0.45,6,3,20.25,86.17,174,41.7,5.28,2.8,4.32,21.2,4.59,10.4,4.7,106.70000000000007,233.33333333333334,170.1,186.57142857142858,296.40000000000003,174.5,664.1,181.96666666666667,0.6900000000000004,192,-0.16057454459499376,-0.9870237158387383,1,0,Jagatsinghpur
2023-07-12,Jagatsinghpur,22.6,5.3,5.2,0.0999999999999996,689,0.45,6,4,20.25,86.17,272,22.4,5.28,42.6,4.86,22.8,4.67,18.4,4.72,86.70000000000007,245.0,169.9,200.85714285714286,300.59999999999997,181.78571428571428,684.0,188.1,0.6299999999999999,193,-0.17752914918703497,-0.984115542601034,1,0,Jagatsinghpur
2023-07-13,Jagatsinghpur,23.3,5.38,5.2,0.1799999999999997,689,0.45,6,5,20.25,86.17,334,22.6,5.3,41.7,5.28,33.2,4.96,0.8,4.33,68.30000000000007,260.0,160.0,218.57142857142858,323.1,198.64285714285714,687.4000000000001,194.7,0.41999999999999993,194,-0.19443122004766195,-0.9809161537413774,1,0,Jagatsinghpur
2023-07-14,Jagatsinghpur,16.6,5.31,5.2,0.1099999999999994,689,0.45,6,6,20.25,86.17,286,23.3,5.38,22.4,5.28,4.6,4.67,43.5,4.85,62.50000000000007,297.3333333333333,172.0,242.57142857142858,296.20000000000005,199.35714285714286,687.9,199.93333333333334,0.6399999999999997,195,-0.2112757555821793,-0.9774264960104055,1,0,Jagatsinghpur
2023-07-15,Jagatsinghpur,27.7,5.43,5.2,0.2299999999999995,689,0.45,6,7,20.25,86.17,449,16.6,5.31,22.6,5.3,2.8,4.32,30.8,5.12,67.60000000000007,356.3333333333333,196.9,291.57142857142856,293.1,217.57142857142858,713.0,211.6,1.1099999999999994,196,-0.2280577712215198,-0.9736476020539838,1,0,Jagatsinghpur
2023-07-16,Jagatsinghpur,62.5,6.27,5.2,1.0699999999999994,689,0.45,6,8,20.25,86.17,1401,27.7,5.43,23.3,5.38,42.6,4.86,11.1,4.9,106.80000000000007,712.0,216.8,457.85714285714283,344.5,307.35714285714283,765.3000000000001,254.0,1.4099999999999993,197,-0.24477230089725957,-0.9695805901076308,1,0,Jagatsinghpur
2023-07-17,Jagatsinghpur,24.5,6.23,5.2,1.0300000000000002,689,0.45,6,9,20.25,86.17,856,62.5,6.27,16.6,5.31,41.7,5.28,0.5,4.55,114.70000000000006,902.0,199.6,538.8571428571429,368.5,361.57142857142856,788.8000000000001,279.76666666666665,0.9500000000000002,198,-0.2614143985111562,-0.965226663665613,1,0,Jagatsinghpur
2023-07-18,Jagatsinghpur,11.2,5.99,5.2,0.79,689,0.45,6,9,20.25,86.17,559,24.5,6.23,27.7,5.43,22.4,5.28,21.2,4.59,98.20000000000006,938.6666666666666,188.4,593.8571428571429,358.5,390.2142857142857,631.6,269.6333333333333,0.71,199,-0.2779791393987801,-0.9605871111248129,1,0,Jagatsinghpur
2023-07-19,Jagatsinghpur,16.4,5.85,5.2,0.6499999999999995,689,0.45,6,10,20.25,86.17,548,11.2,5.99,62.5,6.27,22.6,5.3,22.8,4.67,52.100000000000065,654.3333333333334,182.2,633.2857142857143,352.09999999999997,417.07142857142856,642.6,283.76666666666665,0.5499999999999998,200,-0.2944616217868012,-0.9556633054034704,1,0,Jagatsinghpur
2023-07-20,Jagatsinghpur,50.3,6.39,5.2,1.1899999999999995,689,0.45,6,11,20.25,86.17,1327,16.4,5.85,24.5,6.23,23.3,5.38,33.2,4.96,77.90000000000006,811.3333333333334,209.2,775.1428571428571,369.2,496.85714285714283,685.9,323.1666666666667,1.0099999999999998,201,-0.3108569682435036,-0.9504567035349151,1,0,Jagatsinghpur
2023-07-21,Jagatsinghpur,8.4,6.01,5.2,0.8099999999999996,689,0.45,6,12,20.25,86.17,554,50.3,6.39,11.2,5.99,16.6,5.31,4.6,4.67,75.10000000000007,809.6666666666666,201.0,813.4285714285714,373.0,528.0,657.4,332.3333333333333,0.7000000000000002,202,-0.3271603271220951,-0.9449688462364056,1,0,Jagatsinghpur
2023-07-22,Jagatsinghpur,21.3,5.98,5.2,0.7800000000000002,689,0.45,6,13,20.25,86.17,854,8.4,6.01,16.4,5.85,27.7,5.43,2.8,4.32,80.00000000000007,911.6666666666666,194.60000000000002,871.2857142857143,391.5,581.4285714285714,666.1,355.5,0.5500000000000007,203,-0.34336687399638804,-0.939201357453208,1,0,Jagatsinghpur
