date,district,rainfall_mm,river_gauge_m,danger_gauge_m,gauge_exceed,population_density,road_accessibility_index,distance_to_coast_km,past_incident_30d,lat,lon,relief_kits_demand
2022-01-12,Balasore,0.2,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,76
2022-01-13,Balasore,0.5,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,80
2022-01-14,Balasore,0.9,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-01-15,Balasore,1.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,65
2022-01-16,Balasore,3.2,0.54,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-01-17,Balasore,3.5,0.54,5.8,0.0,601,0.62,15,0,21.5,86.93,75
2022-01-18,Balasore,0.6,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,66
2022-01-19,Balasore,0.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,78
2022-01-20,Balasore,0.0,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-01-21,Balasore,2.6,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,62
2022-01-22,Balasore,1.0,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-01-23,Balasore,0.3,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,68
2022-01-24,Balasore,0.4,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,78
2022-01-25,Balasore,1.7,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,72
2022-01-26,Balasore,0.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-01-27,Balasore,0.5,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,75
2022-01-28,Balasore,1.8,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,71
2022-01-29,Balasore,1.3,0.54,5.8,0.0,601,0.62,15,0,21.5,86.93,69
2022-01-30,Balasore,1.9,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,89
2022-01-31,Balasore,2.6,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,81
2022-02-01,Balasore,0.2,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,72
2022-02-02,Balasore,1.3,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-02-03,Balasore,0.5,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,83
2022-02-04,Balasore,1.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,83
2022-02-05,Balasore,2.6,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,70
2022-02-06,Balasore,3.2,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,80
2022-02-07,Balasore,0.5,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,71
2022-02-08,Balasore,1.2,0.59,5.8,0.0,601,0.62,15,0,21.5,86.93,86
2022-02-09,Balasore,1.4,0.62,5.8,0.0,601,0.62,15,0,21.5,86.93,79
2022-02-10,Balasore,0.2,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,65
2022-02-11,Balasore,1.6,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,64
2022-02-12,Balasore,0.3,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-02-13,Balasore,0.8,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-02-14,Balasore,1.5,0.58,5.8,0.0,601,0.62,15,0,21.5,86.93,75
2022-02-15,Balasore,0.2,0.54,5.8,0.0,601,0.62,15,0,21.5,86.93,70
2022-02-16,Balasore,1.9,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,71
2022-02-17,Balasore,2.0,0.54,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-02-18,Balasore,0.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,76
2022-02-19,Balasore,0.9,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-02-20,Balasore,0.9,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,80
2022-02-21,Balasore,0.5,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-02-22,Balasore,1.3,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,80
2022-02-23,Balasore,3.5,0.59,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-02-24,Balasore,0.5,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,72
2022-02-25,Balasore,0.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,65
2022-02-26,Balasore,0.7,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,79
2022-02-27,Balasore,0.5,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-02-28,Balasore,3.0,0.53,5.8,0.0,601,0.62,15,0,21.5,86.93,78
2022-03-01,Balasore,0.6,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,66
2022-03-02,Balasore,1.0,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-03-03,Balasore,2.4,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,78
2022-03-04,Balasore,0.0,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-03-05,Balasore,0.4,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,61
2022-03-06,Balasore,0.9,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,76
2022-03-07,Balasore,0.7,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,65
2022-03-08,Balasore,1.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,70
2022-03-09,Balasore,1.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,73
2022-03-10,Balasore,4.5,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,87
2022-03-11,Balasore,2.1,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,79
2022-03-12,Balasore,0.4,0.54,5.8,0.0,601,0.62,15,0,21.5,86.93,69
2022-03-13,Balasore,3.3,0.61,5.8,0.0,601,0.62,15,0,21.5,86.93,76
2022-03-14,Balasore,3.2,0.71,5.8,0.0,601,0.62,15,0,21.5,86.93,69
2022-03-15,Balasore,1.7,0.68,5.8,0.0,601,0.62,15,0,21.5,86.93,72
2022-03-16,Balasore,1.8,0.64,5.8,0.0,601,0.62,15,0,21.5,86.93,72
2022-03-17,Balasore,1.5,0.59,5.8,0.0,601,0.62,15,0,21.5,86.93,83
2022-03-18,Balasore,0.4,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,70
2022-03-19,Balasore,1.4,0.53,5.8,0.0,601,0.62,15,0,21.5,86.93,73
2022-03-20,Balasore,1.1,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,76
2022-03-21,Balasore,0.5,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,81
2022-03-22,Balasore,2.7,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,87
2022-03-23,Balasore,1.2,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,89
2022-03-24,Balasore,0.6,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,65
2022-03-25,Balasore,0.3,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,73
2022-03-26,Balasore,2.7,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,78
2022-03-27,Balasore,0.2,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,62
2022-03-28,Balasore,3.9,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-03-29,Balasore,0.8,0.55,5.8,0.0,601,0.62,15,0,21.5,86.93,79
2022-03-30,Balasore,1.6,0.53,5.8,0.0,601,0.62,15,0,21.5,86.93,79
2022-03-31,Balasore,2.7,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-04-01,Balasore,0.4,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,75
2022-04-02,Balasore,0.9,0.55,5.8,0.0,601,0.62,15,0,21.5,86.93,64
2022-04-03,Balasore,0.4,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,66
2022-04-04,Balasore,0.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,69
2022-04-05,Balasore,2.5,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,83
2022-04-06,Balasore,0.2,0.53,5.8,0.0,601,0.62,15,0,21.5,86.93,73
2022-04-07,Balasore,2.1,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-04-08,Balasore,1.7,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,88
2022-04-09,Balasore,2.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,67
2022-04-10,Balasore,0.0,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,71
2022-04-11,Balasore,2.4,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-04-12,Balasore,1.7,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,71
2022-04-13,Balasore,1.1,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-04-14,Balasore,6.3,0.6,5.8,0.0,601,0.62,15,0,21.5,86.93,108
2022-04-15,Balasore,3.8,0.6,5.8,0.0,601,0.62,15,0,21.5,86.93,75
2022-04-16,Balasore,4.4,0.65,5.8,0.0,601,0.62,15,0,21.5,86.93,87
2022-04-17,Balasore,6.2,0.75,5.8,0.0,601,0.62,15,0,21.5,86.93,80
2022-04-18,Balasore,1.6,0.72,5.8,0.0,601,0.62,15,0,21.5,86.93,65
2022-04-19,Balasore,0.7,0.68,5.8,0.0,601,0.62,15,0,21.5,86.93,70
2022-04-20,Balasore,2.9,0.72,5.8,0.0,601,0.62,15,0,21.5,86.93,81
2022-04-21,Balasore,3.5,0.71,5.8,0.0,601,0.62,15,0,21.5,86.93,83
2022-04-22,Balasore,0.2,0.67,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-04-23,Balasore,0.1,0.62,5.8,0.0,601,0.62,15,0,21.5,86.93,73
2022-04-24,Balasore,0.3,0.6,5.8,0.0,601,0.62,15,0,21.5,86.93,72
2022-04-25,Balasore,1.2,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,80
2022-04-26,Balasore,0.2,0.57,5.8,0.0,601,0.62,15,0,21.5,86.93,73
2022-04-27,Balasore,2.4,0.58,5.8,0.0,601,0.62,15,0,21.5,86.93,78
2022-04-28,Balasore,0.4,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,72
2022-04-29,Balasore,0.8,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-04-30,Balasore,0.8,0.53,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-05-01,Balasore,6.0,0.61,5.8,0.0,601,0.62,15,0,21.5,86.93,85
2022-05-02,Balasore,1.0,0.55,5.8,0.0,601,0.62,15,0,21.5,86.93,83
2022-05-03,Balasore,2.3,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,83
2022-05-04,Balasore,1.5,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,81
2022-05-05,Balasore,1.4,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,70
2022-05-06,Balasore,4.2,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,79
2022-05-07,Balasore,0.4,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,81
2022-05-08,Balasore,1.4,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,81
2022-05-09,Balasore,0.4,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,64
2022-05-10,Balasore,4.3,0.55,5.8,0.0,601,0.62,15,0,21.5,86.93,85
2022-05-11,Balasore,6.2,0.63,5.8,0.0,601,0.62,15,0,21.5,86.93,94
2022-05-12,Balasore,1.6,0.65,5.8,0.0,601,0.62,15,0,21.5,86.93,69
2022-05-13,Balasore,1.6,0.61,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-05-14,Balasore,1.2,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,75
2022-05-15,Balasore,14.2,0.85,5.8,0.0,601,0.62,15,0,21.5,86.93,121
2022-05-16,Balasore,8.5,0.97,5.8,0.0,601,0.62,15,0,21.5,86.93,92
2022-05-17,Balasore,1.6,0.91,5.8,0.0,601,0.62,15,0,21.5,86.93,67
2022-05-18,Balasore,0.4,0.84,5.8,0.0,601,0.62,15,0,21.5,86.93,76
2022-05-19,Balasore,0.7,0.79,5.8,0.0,601,0.62,15,0,21.5,86.93,67
2022-05-20,Balasore,1.9,0.78,5.8,0.0,601,0.62,15,0,21.5,86.93,73
2022-05-21,Balasore,1.6,0.7,5.8,0.0,601,0.62,15,0,21.5,86.93,65
2022-05-22,Balasore,1.3,0.68,5.8,0.0,601,0.62,15,0,21.5,86.93,70
2022-05-23,Balasore,7.8,0.79,5.8,0.0,601,0.62,15,0,21.5,86.93,101
2022-05-24,Balasore,6.4,0.86,5.8,0.0,601,0.62,15,0,21.5,86.93,89
2022-05-25,Balasore,10.3,0.93,5.8,0.0,601,0.62,15,0,21.5,86.93,96
2022-05-26,Balasore,21.0,1.27,5.8,0.0,601,0.62,15,0,21.5,86.93,117
2022-05-27,Balasore,11.1,1.3,5.8,0.0,601,0.62,15,0,21.5,86.93,102
2022-05-28,Balasore,5.9,1.29,5.8,0.0,601,0.62,15,0,21.5,86.93,85
2022-05-29,Balasore,4.4,1.24,5.8,0.0,601,0.62,15,0,21.5,86.93,99
2022-05-30,Balasore,2.1,1.2,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-05-31,Balasore,8.4,1.22,5.8,0.0,601,0.62,15,0,21.5,86.93,97
2022-06-01,Balasore,2.3,1.16,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-06-02,Balasore,7.0,1.27,5.8,0.0,601,0.62,15,0,21.5,86.93,89
2022-06-03,Balasore,9.0,1.29,5.8,0.0,601,0.62,15,0,21.5,86.93,98
2022-06-04,Balasore,7.9,1.31,5.8,0.0,601,0.62,15,0,21.5,86.93,85
2022-06-05,Balasore,6.5,1.4,5.8,0.0,601,0.62,15,0,21.5,86.93,92
2022-06-06,Balasore,4.7,1.41,5.8,0.0,601,0.62,15,0,21.5,86.93,84
2022-06-07,Balasore,8.6,1.51,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-06-08,Balasore,15.1,1.72,5.8,0.0,601,0.62,15,0,21.5,86.93,118
2022-06-09,Balasore,13.0,1.83,5.8,0.0,601,0.62,15,0,21.5,86.93,109
2022-06-10,Balasore,30.1,2.29,5.8,0.0,601,0.62,15,0,21.5,86.93,152
2022-06-11,Balasore,5.8,2.21,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-06-12,Balasore,13.1,2.33,5.8,0.0,601,0.62,15,0,21.5,86.93,126
2022-06-13,Balasore,15.8,2.44,5.8,0.0,601,0.62,15,0,21.5,86.93,107
2022-06-14,Balasore,15.6,2.58,5.8,0.0,601,0.62,15,0,21.5,86.93,85
2022-06-15,Balasore,1.0,2.36,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-06-16,Balasore,21.2,2.56,5.8,0.0,601,0.62,15,0,21.5,86.93,125
2022-06-17,Balasore,9.0,2.54,5.8,0.0,601,0.62,15,0,21.5,86.93,84
2022-06-18,Balasore,3.2,2.39,5.8,0.0,601,0.62,15,0,21.5,86.93,78
2022-06-19,Balasore,13.4,2.51,5.8,0.0,601,0.62,15,0,21.5,86.93,105
2022-06-20,Balasore,31.6,2.95,5.8,0.0,601,0.62,15,0,21.5,86.93,144
2022-06-21,Balasore,6.0,2.86,5.8,0.0,601,0.62,15,0,21.5,86.93,88
2022-06-22,Balasore,34.6,3.3,5.8,0.0,601,0.62,15,0,21.5,86.93,165
2022-06-23,Balasore,15.5,3.34,5.8,0.0,601,0.62,15,0,21.5,86.93,111
2022-06-24,Balasore,17.9,3.41,5.8,0.0,601,0.62,15,0,21.5,86.93,109
2022-06-25,Balasore,27.8,3.7,5.8,0.0,601,0.62,15,0,21.5,86.93,148
2022-06-26,Balasore,5.0,3.52,5.8,0.0,601,0.62,15,0,21.5,86.93,73
2022-06-27,Balasore,6.7,3.32,5.8,0.0,601,0.62,15,0,21.5,86.93,92
2022-06-28,Balasore,3.8,3.16,5.8,0.0,601,0.62,15,0,21.5,86.93,83
2022-06-29,Balasore,55.8,4.07,5.8,0.0,601,0.62,15,0,21.5,86.93,211
2022-06-30,Balasore,7.6,3.89,5.8,0.0,601,0.62,15,0,21.5,86.93,87
2022-07-01,Balasore,9.0,3.76,5.8,0.0,601,0.62,15,0,21.5,86.93,85
2022-07-02,Balasore,2.3,3.49,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-07-03,Balasore,18.3,3.61,5.8,0.0,601,0.62,15,0,21.5,86.93,111
2022-07-04,Balasore,20.1,3.71,5.8,0.0,601,0.62,15,0,21.5,86.93,113
2022-07-05,Balasore,4.3,3.53,5.8,0.0,601,0.62,15,0,21.5,86.93,75
2022-07-06,Balasore,1.9,3.25,5.8,0.0,601,0.62,15,0,21.5,86.93,84
2022-07-07,Balasore,27.4,3.56,5.8,0.0,601,0.62,15,0,21.5,86.93,151
2022-07-08,Balasore,0.1,3.27,5.8,0.0,601,0.62,15,0,21.5,86.93,86
2022-07-09,Balasore,0.6,3.01,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-07-10,Balasore,10.4,3.02,5.8,0.0,601,0.62,15,0,21.5,86.93,104
2022-07-11,Balasore,24.6,3.29,5.8,0.0,601,0.62,15,0,21.5,86.93,134
2022-07-12,Balasore,46.0,3.98,5.8,0.0,601,0.62,15,0,21.5,86.93,213
2022-07-13,Balasore,18.7,4.02,5.8,0.0,601,0.62,15,0,21.5,86.93,119
2022-07-14,Balasore,36.1,4.44,5.8,0.0,601,0.62,15,0,21.5,86.93,177
2022-07-15,Balasore,28.5,4.66,5.8,0.0,601,0.62,15,0,21.5,86.93,147
2022-07-16,Balasore,13.5,4.59,5.8,0.0,601,0.62,15,0,21.5,86.93,122
2022-07-17,Balasore,10.7,4.42,5.8,0.0,601,0.62,15,0,21.5,86.93,95
2022-07-18,Balasore,12.6,4.29,5.8,0.0,601,0.62,15,0,21.5,86.93,114
2022-07-19,Balasore,35.0,4.65,5.8,0.0,601,0.62,15,0,21.5,86.93,160
2022-07-20,Balasore,0.7,4.31,5.8,0.0,601,0.62,15,0,21.5,86.93,68
2022-07-21,Balasore,13.1,4.23,5.8,0.0,601,0.62,15,0,21.5,86.93,105
2022-07-22,Balasore,21.3,4.3,5.8,0.0,601,0.62,15,0,21.5,86.93,104
2022-07-23,Balasore,7.2,4.12,5.8,0.0,601,0.62,15,0,21.5,86.93,97
2022-07-24,Balasore,3.4,3.83,5.8,0.0,601,0.62,15,0,21.5,86.93,85
2022-07-25,Balasore,6.6,3.68,5.8,0.0,601,0.62,15,0,21.5,86.93,102
2022-07-26,Balasore,148.2,6.33,5.8,0.5300000000000002,601,0.62,15,1,21.5,86.93,736
2022-07-27,Balasore,18.2,6.18,5.8,0.3799999999999999,601,0.62,15,2,21.5,86.93,200
2022-07-28,Balasore,34.5,6.39,5.8,0.5899999999999999,601,0.62,15,3,21.5,86.93,332
2022-07-29,Balasore,67.0,7.13,5.8,1.33,601,0.62,15,4,21.5,86.93,936
2022-07-30,Balasore,5.3,6.69,5.8,0.8900000000000006,601,0.62,15,5,21.5,86.93,272
2022-07-31,Balasore,10.2,6.33,5.8,0.5300000000000002,601,0.62,15,6,21.5,86.93,265
2022-08-01,Balasore,9.9,6.01,5.8,0.20999999999999996,601,0.62,15,7,21.5,86.93,248
2022-08-02,Balasore,43.0,6.35,5.8,0.5499999999999998,601,0.62,15,8,21.5,86.93,676
2022-08-03,Balasore,6.3,5.97,5.8,0.16999999999999993,601,0.62,15,9,21.5,86.93,243
2022-08-04,Balasore,3.9,5.62,5.8,0.0,601,0.62,15,9,21.5,86.93,184
2022-08-05,Balasore,64.8,6.46,5.8,0.6600000000000001,601,0.62,15,10,21.5,86.93,1082
2022-08-06,Balasore,25.5,6.5,5.8,0.7000000000000002,601,0.62,15,11,21.5,86.93,605
2022-08-07,Balasore,12.3,6.24,5.8,0.4400000000000004,601,0.62,15,12,21.5,86.93,407
2022-08-08,Balasore,3.1,5.75,5.8,0.0,601,0.62,15,12,21.5,86.93,232
2022-08-09,Balasore,32.8,5.94,5.8,0.14000000000000057,601,0.62,15,13,21.5,86.93,496
2022-08-10,Balasore,58.7,6.62,5.8,0.8200000000000003,601,0.62,15,14,21.5,86.93,1359
2022-08-11,Balasore,2.6,6.17,5.8,0.3700000000000001,601,0.62,15,15,21.5,86.93,323
2022-08-12,Balasore,53.0,6.7,5.8,0.9000000000000004,601,0.62,15,16,21.5,86.93,1278
2022-08-13,Balasore,4.3,6.29,5.8,0.4900000000000002,601,0.62,15,17,21.5,86.93,397
2022-08-14,Balasore,68.8,7.18,5.8,1.38,601,0.62,15,18,21.5,86.93,2341
2022-08-15,Balasore,5.6,6.76,5.8,0.96,601,0.62,15,19,21.5,86.93,719
2022-08-16,Balasore,9.0,6.38,5.8,0.5800000000000001,601,0.62,15,20,21.5,86.93,591
2022-08-17,Balasore,6.7,6.02,5.8,0.21999999999999975,601,0.62,15,21,21.5,86.93,465
2022-08-18,Balasore,12.3,5.8,5.8,0.0,601,0.62,15,21,21.5,86.93,441
2022-08-19,Balasore,25.3,5.84,5.8,0.040000000000000036,601,0.62,15,22,21.5,86.93,626
2022-08-20,Balasore,27.5,5.92,5.8,0.1200000000000001,601,0.62,15,23,21.5,86.93,644
2022-08-21,Balasore,6.2,5.53,5.8,0.0,601,0.62,15,23,21.5,86.93,369
2022-08-22,Balasore,7.9,5.29,5.8,0.0,601,0.62,15,23,21.5,86.93,434
2022-08-23,Balasore,21.8,5.31,5.8,0.0,601,0.62,15,23,21.5,86.93,623
2022-08-24,Balasore,2.5,4.92,5.8,0.0,601,0.62,15,23,21.5,86.93,373
2022-08-25,Balasore,18.2,4.92,5.8,0.0,601,0.62,15,22,21.5,86.93,510
2022-08-26,Balasore,20.6,4.95,5.8,0.0,601,0.62,15,21,21.5,86.93,550
2022-08-27,Balasore,3.6,4.65,5.8,0.0,601,0.62,15,20,21.5,86.93,283
2022-08-28,Balasore,4.9,4.4,5.8,0.0,601,0.62,15,19,21.5,86.93,272
2022-08-29,Balasore,6.5,4.23,5.8,0.0,601,0.62,15,18,21.5,86.93,291
2022-08-30,Balasore,5.6,3.99,5.8,0.0,601,0.62,15,17,21.5,86.93,374
2022-08-31,Balasore,7.6,3.8,5.8,0.0,601,0.62,15,16,21.5,86.93,361
2022-09-01,Balasore,2.5,3.53,5.8,0.0,601,0.62,15,15,21.5,86.93,221
2022-09-02,Balasore,24.7,3.71,5.8,0.0,601,0.62,15,14,21.5,86.93,411
2022-09-03,Balasore,4.9,3.58,5.8,0.0,601,0.62,15,14,21.5,86.93,252
2022-09-04,Balasore,17.6,3.67,5.8,0.0,601,0.62,15,13,21.5,86.93,380
2022-09-05,Balasore,36.6,4.11,5.8,0.0,601,0.62,15,12,21.5,86.93,488
2022-09-06,Balasore,0.4,3.81,5.8,0.0,601,0.62,15,11,21.5,86.93,186
2022-09-07,Balasore,5.4,3.68,5.8,0.0,601,0.62,15,11,21.5,86.93,237
2022-09-08,Balasore,0.3,3.37,5.8,0.0,601,0.62,15,10,21.5,86.93,192
2022-09-09,Balasore,3.3,3.16,5.8,0.0,601,0.62,15,9,21.5,86.93,160
2022-09-10,Balasore,1.0,2.94,5.8,0.0,601,0.62,15,8,21.5,86.93,170
2022-09-11,Balasore,3.0,2.79,5.8,0.0,601,0.62,15,7,21.5,86.93,162
2022-09-12,Balasore,20.1,2.96,5.8,0.0,601,0.62,15,6,21.5,86.93,213
2022-09-13,Balasore,9.8,2.92,5.8,0.0,601,0.62,15,5,21.5,86.93,161
2022-09-14,Balasore,5.4,2.76,5.8,0.0,601,0.62,15,4,21.5,86.93,140
2022-09-15,Balasore,5.0,2.66,5.8,0.0,601,0.62,15,3,21.5,86.93,124
2022-09-16,Balasore,8.3,2.59,5.8,0.0,601,0.62,15,2,21.5,86.93,119
2022-09-17,Balasore,0.8,2.39,5.8,0.0,601,0.62,15,2,21.5,86.93,93
2022-09-18,Balasore,2.3,2.23,5.8,0.0,601,0.62,15,1,21.5,86.93,89
2022-09-19,Balasore,2.4,2.1,5.8,0.0,601,0.62,15,0,21.5,86.93,68
2022-09-20,Balasore,10.1,2.11,5.8,0.0,601,0.62,15,0,21.5,86.93,111
2022-09-21,Balasore,2.1,1.95,5.8,0.0,601,0.62,15,0,21.5,86.93,75
2022-09-22,Balasore,7.0,1.96,5.8,0.0,601,0.62,15,0,21.5,86.93,93
2022-09-23,Balasore,5.2,1.92,5.8,0.0,601,0.62,15,0,21.5,86.93,96
2022-09-24,Balasore,17.2,2.12,5.8,0.0,601,0.62,15,0,21.5,86.93,126
2022-09-25,Balasore,2.1,1.97,5.8,0.0,601,0.62,15,0,21.5,86.93,79
2022-09-26,Balasore,2.3,1.91,5.8,0.0,601,0.62,15,0,21.5,86.93,77
2022-09-27,Balasore,36.7,2.48,5.8,0.0,601,0.62,15,0,21.5,86.93,166
2022-09-28,Balasore,18.4,2.69,5.8,0.0,601,0.62,15,0,21.5,86.93,103
2022-09-29,Balasore,1.0,2.55,5.8,0.0,601,0.62,15,0,21.5,86.93,67
2022-09-30,Balasore,5.5,2.44,5.8,0.0,601,0.62,15,0,21.5,86.93,87
2022-10-01,Balasore,1.5,2.33,5.8,0.0,601,0.62,15,0,21.5,86.93,73
2022-10-02,Balasore,8.3,2.36,5.8,0.0,601,0.62,15,0,21.5,86.93,82
2022-10-03,Balasore,23.8,2.64,5.8,0.0,601,0.62,15,0,21.5,86.93,136
2022-10-04,Balasore,9.2,2.59,5.8,0.0,601,0.62,15,0,21.5,86.93,101
2022-10-05,Balasore,4.5,2.49,5.8,0.0,601,0.62,15,0,21.5,86.93,91
2022-10-06,Balasore,17.9,2.6,5.8,0.0,601,0.62,15,0,21.5,86.93,123
2022-10-07,Balasore,0.5,2.38,5.8,0.0,601,0.62,15,0,21.5,86.93,69
2022-10-08,Balasore,12.3,2.48,5.8,0.0,601,0.62,15,0,21.5,86.93,109
2022-10-09,Balasore,70.9,3.72,5.8,0.0,601,0.62,15,0,21.5,86.93,260
2022-10-10,Balasore,3.1,3.48,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-10-11,Balasore,8.4,3.38,5.8,0.0,601,0.62,15,0,21.5,86.93,86
2022-10-12,Balasore,28.3,3.62,5.8,0.0,601,0.62,15,0,21.5,86.93,154
2022-10-13,Balasore,9.2,3.54,5.8,0.0,601,0.62,15,0,21.5,86.93,98
2022-10-14,Balasore,16.6,3.54,5.8,0.0,601,0.62,15,0,21.5,86.93,117
2022-10-15,Balasore,0.5,3.29,5.8,0.0,601,0.62,15,0,21.5,86.93,73
2022-10-16,Balasore,10.9,3.29,5.8,0.0,601,0.62,15,0,21.5,86.93,104
2022-10-17,Balasore,4.7,3.15,5.8,0.0,601,0.62,15,0,21.5,86.93,80
2022-10-18,Balasore,19.2,3.27,5.8,0.0,601,0.62,15,0,21.5,86.93,120
2022-10-19,Balasore,20.9,3.44,5.8,0.0,601,0.62,15,0,21.5,86.93,133
2022-10-20,Balasore,0.2,3.21,5.8,0.0,601,0.62,15,0,21.5,86.93,72
2022-10-21,Balasore,17.3,3.32,5.8,0.0,601,0.62,15,0,21.5,86.93,109
2022-10-22,Balasore,2.6,3.11,5.8,0.0,601,0.62,15,0,21.5,86.93,74
2022-10-23,Balasore,36.5,3.59,5.8,0.0,601,0.62,15,0,21.5,86.93,166
2022-10-24,Balasore,3.1,3.38,5.8,0.0,601,0.62,15,0,21.5,86.93,63
2022-10-25,Balasore,10.7,3.32,5.8,0.0,601,0.62,15,0,21.5,86.93,113
